"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
1786.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.6333,0.74,49.75,+,0.00857105527638191
1796.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.2689,0.91,43.96,+,0.00969995450409463
1807.05,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.4848,0.79,46.74,+,0.009123020967051776
1816.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1328,0.74,47.98,+,0.008887244685285536
1826.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8194,0.71,49.09,+,0.008686290486860867
1836.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.87,56.49,+,0.007548415648787396
1846.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.77,52.91,+,0.00805915705915706
1856.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.96,59.65,+,0.007148533109807209
1866.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.87,57.0,+,0.007480877192982457
1876.9833333333333,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.78,53.14,+,0.008024275498682724
1886.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8561,0.92,45.42,+,0.009388154997798326
1896.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.9886,0.79,48.49,+,0.008793771911734378
1906.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.8196,0.91,45.55,+,0.009361361141602634
1916.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8168,0.79,49.1,+,0.008684521384928716
1926.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.3666,0.74,50.7,+,0.008410453648915187
1936.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.74,52.43,+,0.0081329391569712
1946.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.2551,0.92,47.55,+,0.008967613038906416
1956.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.5634,0.8,50.0,+,0.0085282
1966.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.2529,0.74,51.1,+,0.008344618395303326
1976.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1135,0.72,51.6,+,0.008263759689922481
1986.9166666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0509,0.7,51.82,+,0.008228676186800463
1996.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0228,0.7,51.92,+,0.008212827426810478
2006.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8298,0.88,49.06,+,0.008691602119853242
2016.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.91,62.29,+,0.006845561085246428
2026.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.81,53.22,+,0.008012213453588877
2036.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.75,52.55,+,0.008114367269267364
2047.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.0218,0.87,41.29,+,0.01032719786873335
2056.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3565,0.78,47.19,+,0.009036024581479127
2066.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.6089,0.73,49.84,+,0.008555577849117174
2076.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.97,62.96,+,0.006772712833545108
2086.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.82,57.56,+,0.007408095899930507
2096.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.75,54.5,+,0.007824036697247707
2106.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.72,53.12,+,0.008027296686746989
2116.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.71,52.81,+,0.008074417723915924
2126.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.37,+,0.00814225701737636
2136.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.89,61.94,+,0.006884242815628027
2146.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.0071,0.89,37.78,+,0.011286659608258337
2156.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.88,54.94,+,0.007761376046596287
2166.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.78,53.32,+,0.007997186796699175
2176.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.73,52.59,+,0.008108195474424795
2186.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.71,52.31,+,0.00815159625310648
2196.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2206.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2217.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2226.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2236.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2246.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2256.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2266.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.7,52.14,+,0.008178174146528577
2276.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,62.31,+,0.006843363826031135
2286.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.8,56.63,+,0.007529754547059862
2296.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.96,74.97,+,0.005687741763372015
2306.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.81,62.31,+,0.006843363826031135
2316.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.75,56.63,+,0.007529754547059862
2326.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.72,54.44,+,0.007832659808963997
2336.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.71,53.51,+,0.007968790880209306
2346.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1207,0.87,51.57,+,0.008268566996315688
2356.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0542,0.77,51.81,+,0.008230264427716657
2366.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.0243,0.73,51.91,+,0.008214409554999037
2376.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.93,64.35,+,0.006626418026418027
2387.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.8,57.55,+,0.007409383145091226
2396.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0,0.74,53.94,+,0.007905265109380794
2406.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0951,0.78,48.12,+,0.008861388196176228
2416.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8501,0.85,48.99,+,0.008704021228822209
2426.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,5.6604,0.89,29.31,+,0.014548277038553395
2436.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.9777,0.82,37.9,+,0.011250923482849605
2446.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.3359,0.9,40.17,+,0.0106151356733881
2456.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.5817,0.97,34.84,+,0.012239092996555682
2466.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.8828,0.9,38.23,+,0.01115380591158776
2476.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.6756,0.79,42.51,+,0.010030816278522701
2486.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.9186,0.98,45.2,+,0.009433849557522123
2496.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.7181,0.92,49.45,+,0.008623053589484328
2506.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0649,0.98,48.22,+,0.00884301119867275
2516.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.3385,0.83,47.25,+,0.009024550264550265
2526.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,6.8454,0.91,23.25,+,0.01834021505376344
2536.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8334,0.9,49.05,+,0.008693374108053008
2546.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.6176,0.79,46.26,+,0.009217682663207955
2557.0,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.9696,0.74,45.02,+,0.009471568191914704
2566.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1328,0.81,51.53,+,0.008274985445371629
2576.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,5.3032,0.97,31.14,+,0.013693320488118176
2586.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.8841,0.82,38.23,+,0.01115380591158776
2596.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.9418,0.89,41.57,+,0.010257637719509261
2606.9333333333334,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.1110,0.92,40.97,+,0.010407859409323896
2616.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.0968,0.9,48.11,+,0.008863230097692788
2626.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.7358,0.79,45.85,+,0.009300109051254089
2636.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.6466,0.93,39.07,+,0.010914000511901716
2646.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.0854,0.96,41.06,+,0.010385046273745738
2656.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.4731,0.81,43.23,+,0.009863752024057369
2666.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.8081,0.95,49.13,+,0.008679218400162832
2676.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,3.9468,0.97,38.01,+,0.011218363588529335
2686.9166666666665,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.4977,0.84,43.14,+,0.009884330088085303
2696.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.0538,0.76,44.72,+,0.00953510733452594
2706.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1145,0.76,48.05,+,0.008874297606659731
2716.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.4329,0.73,46.92,+,0.009088022165387894
2726.9666666666667,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,1.1693,0.89,47.85,+,0.008911389759665623
2736.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,4.3068,0.95,36.25,+,0.011763034482758622
2746.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.9272,0.81,41.62,+,0.010245314752522827
2756.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,2.0912,0.75,44.59,+,0.009562906481273828
2766.9,Eastern Express Highway,502-03126,Pokharan No 1 Road/Hutatma Maruti Kumar Path,0.42641,52,0.1848,0.95,51.34,+,0.008305609661082975
0.9166666666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.0914,0.97,44.53,+,0.008135863462834044
67.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.251,0.85,56.71,+,0.006388467642391113
77.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7418,0.94,58.86,+,0.006155113829425756
87.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9848,0.8,57.84,+,0.00626365836791148
97.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.6620,0.9,54.97,+,0.0065906858286338
106.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3979,0.79,56.09,+,0.0064590836156177564
117.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.5401,0.74,55.49,+,0.006528924130473959
127.91666666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.4408,0.98,55.91,+,0.006479878375961367
137.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.9051,0.85,45.49,+,0.00796416794899978
147.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.3135,0.88,30.96,+,0.011701873385012919
157.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.2793,0.78,43.39,+,0.008349619728047937
167.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.5273,0.84,41.87,+,0.008652734654884166
177.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.6888,0.89,54.86,+,0.006603900838497995
187.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.7871,0.98,34.18,+,0.010599473376243417
196.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.7187,0.94,34.6,+,0.010470809248554912
207.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.4167,0.9,42.55,+,0.008514453584018802
217.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.3732,0.91,47.74,+,0.007588814411395056
226.93333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.6121,0.86,46.73,+,0.007752835437620373
236.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.4466,0.77,47.43,+,0.007638414505587181
247.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.9360,0.93,33.27,+,0.010889389840697324
256.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.2455,0.8,43.59,+,0.008311309933470979
265.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.2944,0.75,52.3,+,0.006927151051625239
276.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.0533,0.84,53.32,+,0.00679463615903976
287.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8630,0.84,58.35,+,0.006208911739502999
297.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9254,0.92,53.86,+,0.006726513182324545
307.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.8308,0.91,54.26,+,0.0066769259122742355
316.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.7736,0.95,54.5,+,0.006647522935779817
326.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3709,0.94,60.43,+,0.005995201059076617
336.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.6042,0.85,50.99,+,0.007105118650715826
345.93333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3721,0.78,56.2,+,0.00644644128113879
356.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.2924,0.97,43.31,+,0.008365042715308243
366.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.9169,0.84,53.9,+,0.00672152133580705
376.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.8605,0.76,58.36,+,0.006207847840986978
386.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.4911,0.95,35.99,+,0.010066407335370935
396.93333333333334,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.5322,0.98,51.3,+,0.007062183235867447
406.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,5.0256,0.98,38.83,+,0.009330157095029617
416.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.0077,0.97,53.51,+,0.0067705101850121475
426.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.6339,0.98,55.09,+,0.006576329642403339
436.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7334,0.82,58.9,+,0.006150933786078098
446.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.3292,0.75,60.61,+,0.0059773964692295
456.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1478,0.72,61.38,+,0.005902411208862822
466.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.5310,0.88,41.85,+,0.008656869772998805
476.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.3385,0.84,43.02,+,0.00842143189214319
486.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0,0.95,63.17,+,0.005735159094506886
496.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.5999,0.85,59.46,+,0.006093003699966364
506.9166666666667,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.8452,0.84,54.2,+,0.006684317343173431
515.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.9722,0.77,57.89,+,0.006258248402141993
526.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.1715,0.92,61.27,+,0.005913007997388607
536.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0770,0.8,61.67,+,0.0058746554240311335
546.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.0345,0.74,61.85,+,0.005857558609539208
556.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,6.8441,0.98,27.72,+,0.01306962481962482
566.9333333333333,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,3.3227,0.85,47.95,+,0.007555578727841501
576.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,2.3019,0.87,52.27,+,0.006931126841400421
586.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,4.1984,0.97,43.88,+,0.008256381039197812
596.9,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,1.3610,0.86,56.25,+,0.006440711111111111
605.9166666666666,Eastern Express Highway,502-03126,Sai Baba Mandir Road,0.36229,62,0.7171,0.78,58.97,+,0.0061436323554349675
